idx,name,op,target,phase,layer,direct_dependency_args,direct_dependency_nodes,direct_offspring_nodes,ancestor_count,descendant_count,strategy_count
3789,permute_443,call_function,permute.default,backward,23,1,1,1,4,2639,3
3790,einsum_default_256,call_function,einsum.default,backward,23,2,2,1,3551,2638,5
3791,permute_444,call_function,permute.default,backward,23,1,1,1,3551,2,4
3792,dtype_cast_293,call_function,dtype_cast.default,backward,23,1,1,1,3552,1,4
3793,alias_default_1459,call_function,alias.default,backward,23,1,1,0,3553,0,3
3794,alias_default_862,call_function,alias.default,backward,23,1,1,2,3552,2637,4
3795,mul_284,call_function,mul.Tensor,backward,23,2,2,1,3553,2625,8
3796,mul_285,call_function,mul.Tensor,backward,23,2,2,1,3553,2629,8
3797,alias_default_863,call_function,alias.default,backward,23,1,1,2,3554,2624,4
3798,einsum_default_257,call_function,einsum.default,backward,23,2,2,1,3555,3,5
3799,permute_447,call_function,permute.default,backward,23,1,1,1,4,2620,3
3800,einsum_default_258,call_function,einsum.default,backward,23,2,2,1,3556,2619,5
3801,permute_448,call_function,permute.default,backward,23,1,1,1,3556,2,4
3802,dtype_cast_294,call_function,dtype_cast.default,backward,23,1,1,1,3557,1,4
3803,alias_default_1460,call_function,alias.default,backward,23,1,1,0,3558,0,3
3804,convert_element_type_873,call_function,convert_element_type.default,backward,23,1,1,1,3554,2628,6
3805,convert_element_type_874,call_function,convert_element_type.default,backward,23,1,1,1,2626,2638,4
3806,alias_default_864,call_function,alias.default,backward,23,1,1,2,2627,2637,4
3807,neg_32,call_function,neg.default,backward,23,1,1,1,2628,2636,8
3808,exp_32,call_function,exp.default,backward,23,1,1,1,2629,2635,6
3809,add_169,call_function,add.Tensor,backward,23,1,1,1,2630,2634,4
3810,reciprocal_4,call_function,reciprocal.default,backward,23,1,1,1,2631,2633,4
3811,mul_286,call_function,mul.Tensor,backward,23,1,1,1,2632,2632,6
3812,alias_default_865,call_function,alias.default,backward,23,1,1,2,2633,2631,4
3813,mul_287,call_function,mul.Tensor,backward,23,2,2,1,3563,2627,8
3814,sub_13,call_function,sub.Tensor,backward,23,1,1,1,2634,2629,4
3815,mul_288,call_function,mul.Tensor,backward,23,2,2,1,2635,2628,8
3816,add_170,call_function,add.Tensor,backward,23,1,1,1,2636,2627,4
3817,mul_289,call_function,mul.Tensor,backward,23,2,2,1,3567,2626,8
3818,convert_element_type_875,call_function,convert_element_type.default,backward,23,1,1,1,3568,2625,6
3819,alias_default_866,call_function,alias.default,backward,23,1,1,2,3569,2624,4
3820,einsum_default_259,call_function,einsum.default,backward,23,2,2,1,3570,3,5
3821,permute_451,call_function,permute.default,backward,23,1,1,1,4,2620,3
3822,einsum_default_260,call_function,einsum.default,backward,23,2,2,1,3571,2619,5
3823,add_171,call_function,add.Tensor,unknown,,2,2,1,3576,2618,10
3824,permute_452,call_function,permute.default,backward,23,1,1,1,3571,2,4
3825,dtype_cast_295,call_function,dtype_cast.default,backward,23,1,1,1,3572,1,4
3826,alias_default_1458,call_function,alias.default,backward,23,1,1,0,3573,0,3
3827,convert_element_type_880,call_function,convert_element_type.default,backward,23,1,1,1,3577,2617,8
3828,convert_element_type_881,call_function,convert_element_type.default,backward,23,1,1,1,2606,2617,4
3829,convert_element_type_882,call_function,convert_element_type.default,backward,23,1,1,1,3,2611,2
3830,alias_default_867,call_function,alias.default,backward,23,1,1,2,3578,2616,4
3831,mul_290,call_function,mul.Tensor,backward,23,2,2,1,3580,2610,8
3832,mul_291,call_function,mul.Tensor,backward,23,2,2,1,2614,2616,8
3833,alias_default_868,call_function,alias.default,backward,23,1,1,2,3581,2609,4
3834,alias_default_869,call_function,alias.default,backward,23,1,1,3,2615,2615,4
3835,mul_292,call_function,mul.Tensor,backward,23,2,2,1,3585,2608,8
3836,sum_19,call_function,sum.dim_IntList,backward,23,1,1,1,3586,2607,5
3837,div_37,call_function,div.Tensor,backward,23,1,1,1,2616,2607,6
3838,mul_293,call_function,mul.Tensor,backward,23,2,2,1,3588,2606,8
3839,sub_14,call_function,sub.Tensor,backward,23,2,2,1,3589,2605,10
3840,mul_294,call_function,mul.Tensor,backward,23,2,2,1,3590,2604,8
3841,mul_295,call_function,mul.Tensor,backward,23,2,2,1,3582,4,8
3842,sum_20,call_function,sum.dim_IntList,backward,23,1,1,1,3583,3,5
3843,convert_element_type_883,call_function,convert_element_type.default,backward,23,1,1,1,3591,2603,6
3844,convert_element_type_884,call_function,convert_element_type.default,backward,23,1,1,1,3584,2,3
3845,add_172,call_function,add.Tensor,unknown,,2,2,1,3592,2602,10
3846,dtype_cast_296,call_function,dtype_cast.default,backward,23,1,1,1,3585,1,3
3847,alias_default_1462,call_function,alias.default,backward,23,1,1,0,3586,0,2
3848,alias_default_870,call_function,alias.default,unknown,,1,1,3,3593,2601,4
3849,einsum_default_261,call_function,einsum.default,backward,23,2,2,1,3594,3,5
3850,permute_455,call_function,permute.default,backward,23,1,1,1,4,2597,3
3851,einsum_default_262,call_function,einsum.default,backward,23,2,2,1,3595,2596,5
3852,permute_456,call_function,permute.default,backward,23,1,1,1,3595,2,4
3853,dtype_cast_297,call_function,dtype_cast.default,backward,23,1,1,1,3596,1,4
3854,alias_default_1457,call_function,alias.default,backward,23,1,1,0,3597,0,3
3855,view_744,call_function,view.default,backward,23,1,1,1,3596,2595,4
3856,permute_457,call_function,permute.default,backward,23,1,1,1,3597,2594,4
3857,_scaled_dot_product_flash_attention_backward_4,call_function,_scaled_dot_product_flash_attention_backward.default,backward,23,8,8,3,3601,2593,2
3858,getitem_264,call_function,getitem,backward,23,1,1,1,3602,2566,2
3859,getitem_265,call_function,getitem,backward,23,1,1,1,3602,2567,2
3860,getitem_266,call_function,getitem,backward,23,1,1,1,3602,2560,2
3861,permute_458,call_function,permute.default,backward,23,1,1,1,3603,2559,2
3862,permute_459,call_function,permute.default,backward,23,1,1,1,3603,2566,2
3863,permute_460,call_function,permute.default,backward,23,1,1,1,3603,2565,2
3864,convert_element_type_889,call_function,convert_element_type.default,backward,23,1,1,1,3604,2565,2
3865,convert_element_type_890,call_function,convert_element_type.default,backward,23,1,1,1,3604,2564,2
3866,view_745,call_function,view.default,backward,23,1,1,1,3605,2564,2
3867,view_as_complex_64,call_function,view_as_complex.default,backward,23,1,1,1,3606,2563,6
3868,_conj_8,call_function,_conj.default,backward,23,1,1,1,4,2564,3
3869,clone_38,call_function,clone.default,backward,23,1,1,1,5,2563,3
3870,mul_296,call_function,mul.Tensor,backward,23,2,2,1,3609,2562,8
3871,view_746,call_function,view.default,backward,23,1,1,1,3605,2563,2
3872,view_as_complex_65,call_function,view_as_complex.default,backward,23,1,1,1,3606,2562,6
3873,_conj_9,call_function,_conj.default,backward,23,1,1,1,4,2563,3
3874,clone_39,call_function,clone.default,backward,23,1,1,1,5,2562,3
3875,mul_297,call_function,mul.Tensor,backward,23,2,2,1,3609,2561,8
3876,view_as_real_64,call_function,view_as_real.default,backward,23,1,1,1,3610,2561,6
3877,view_747,call_function,view.default,backward,23,1,1,1,3611,2560,6
3878,convert_element_type_891,call_function,convert_element_type.default,backward,23,1,1,1,3612,2559,6
3879,view_as_real_65,call_function,view_as_real.default,backward,23,1,1,1,3610,2560,6
3880,view_748,call_function,view.default,backward,23,1,1,1,3611,2559,6
3881,convert_element_type_892,call_function,convert_element_type.default,backward,23,1,1,1,3612,2558,6
3882,view_749,call_function,view.default,backward,23,1,1,1,3604,2558,2
3883,view_750,call_function,view.default,backward,23,1,1,1,3613,2558,5
3884,view_751,call_function,view.default,backward,23,1,1,1,3613,2557,5
3885,alias_default_871,call_function,alias.default,backward,23,1,1,2,3605,2557,4
3886,einsum_default_263,call_function,einsum.default,backward,23,2,2,1,3606,3,5
3887,permute_463,call_function,permute.default,backward,23,1,1,1,4,2553,3
3888,einsum_default_264,call_function,einsum.default,backward,23,2,2,1,3607,2552,5
3889,permute_464,call_function,permute.default,backward,23,1,1,1,3607,2,4
3890,dtype_cast_298,call_function,dtype_cast.default,backward,23,1,1,1,3608,1,4
3891,alias_default_1456,call_function,alias.default,backward,23,1,1,0,3609,0,3
3892,alias_default_872,call_function,alias.default,backward,23,1,1,2,3614,2557,4
3893,einsum_default_265,call_function,einsum.default,backward,23,2,2,1,3615,3,5
3894,permute_467,call_function,permute.default,backward,23,1,1,1,4,2553,3
3895,einsum_default_266,call_function,einsum.default,backward,23,2,2,1,3616,2552,5
3896,add_173,call_function,add.Tensor,unknown,,2,2,1,3623,2551,10
3897,permute_468,call_function,permute.default,backward,23,1,1,1,3616,2,4
3898,dtype_cast_299,call_function,dtype_cast.default,backward,23,1,1,1,3617,1,4
3899,alias_default_1455,call_function,alias.default,backward,23,1,1,0,3618,0,3
3900,alias_default_873,call_function,alias.default,backward,23,1,1,2,3614,2556,4
3901,einsum_default_267,call_function,einsum.default,backward,23,2,2,1,3615,3,5
3902,permute_471,call_function,permute.default,backward,23,1,1,1,4,2552,3
3903,einsum_default_268,call_function,einsum.default,backward,23,2,2,1,3616,2551,5
3904,add_174,call_function,add.Tensor,unknown,,2,2,1,3639,2550,10
3905,permute_472,call_function,permute.default,backward,23,1,1,1,3616,2,4
3906,dtype_cast_300,call_function,dtype_cast.default,backward,23,1,1,1,3617,1,4
3907,alias_default_1454,call_function,alias.default,backward,23,1,1,0,3618,0,3
3908,convert_element_type_905,call_function,convert_element_type.default,backward,23,1,1,1,3640,2549,8
3909,convert_element_type_906,call_function,convert_element_type.default,backward,23,1,1,1,2539,2549,4
3910,convert_element_type_907,call_function,convert_element_type.default,backward,23,1,1,1,3,2543,2
3911,alias_default_874,call_function,alias.default,backward,23,1,1,2,3641,2548,4
3912,mul_298,call_function,mul.Tensor,backward,23,2,2,1,3643,2542,8
3913,mul_299,call_function,mul.Tensor,backward,23,2,2,1,2547,2548,8
3914,alias_default_875,call_function,alias.default,backward,23,1,1,2,3644,2541,4
3915,alias_default_876,call_function,alias.default,backward,23,1,1,3,2548,2547,4
3916,mul_300,call_function,mul.Tensor,backward,23,2,2,1,3648,2540,8
3917,sum_21,call_function,sum.dim_IntList,backward,23,1,1,1,3649,2539,5
3918,div_38,call_function,div.Tensor,backward,23,1,1,1,2549,2539,6
3919,mul_301,call_function,mul.Tensor,backward,23,2,2,1,3651,2538,8
3920,sub_15,call_function,sub.Tensor,backward,23,2,2,1,3652,2537,10
3921,mul_302,call_function,mul.Tensor,backward,23,2,2,1,3653,2536,8
3922,mul_303,call_function,mul.Tensor,backward,23,2,2,1,3645,4,8
3923,sum_22,call_function,sum.dim_IntList,backward,23,1,1,1,3646,3,5
3924,convert_element_type_908,call_function,convert_element_type.default,backward,23,1,1,1,3654,2535,6
3925,convert_element_type_909,call_function,convert_element_type.default,backward,23,1,1,1,3647,2,3
3926,add_175,call_function,add.Tensor,unknown,,2,2,1,3655,2534,10
3927,dtype_cast_301,call_function,dtype_cast.default,backward,23,1,1,1,3648,1,3
3928,alias_default_1461,call_function,alias.default,backward,23,1,1,0,3649,0,2
3929,alias_default_877,call_function,alias.default,unknown,,1,1,3,3656,2533,4
3930,einsum_default_269,call_function,einsum.default,backward,22,2,2,1,3657,3,5
3931,permute_475,call_function,permute.default,backward,22,1,1,1,4,2529,3
3932,einsum_default_270,call_function,einsum.default,backward,22,2,2,1,3658,2528,5
3933,permute_476,call_function,permute.default,backward,22,1,1,1,3658,2,4
3934,dtype_cast_302,call_function,dtype_cast.default,backward,22,1,1,1,3659,1,4
3935,alias_default_1450,call_function,alias.default,backward,22,1,1,0,3660,0,3
3936,alias_default_878,call_function,alias.default,backward,22,1,1,2,3659,2527,4
3937,mul_304,call_function,mul.Tensor,backward,22,2,2,1,3660,2515,8
3938,mul_305,call_function,mul.Tensor,backward,22,2,2,1,3660,2519,8
3939,alias_default_879,call_function,alias.default,backward,22,1,1,2,3661,2514,4
3940,einsum_default_271,call_function,einsum.default,backward,22,2,2,1,3662,3,5
3941,permute_479,call_function,permute.default,backward,22,1,1,1,4,2510,3
3942,einsum_default_272,call_function,einsum.default,backward,22,2,2,1,3663,2509,5
3943,permute_480,call_function,permute.default,backward,22,1,1,1,3663,2,4
3944,dtype_cast_303,call_function,dtype_cast.default,backward,22,1,1,1,3664,1,4
3945,alias_default_1451,call_function,alias.default,backward,22,1,1,0,3665,0,3
3946,convert_element_type_918,call_function,convert_element_type.default,backward,22,1,1,1,3661,2518,6
3947,convert_element_type_919,call_function,convert_element_type.default,backward,22,1,1,1,2516,2528,4
3948,alias_default_880,call_function,alias.default,backward,22,1,1,2,2517,2527,4
3949,neg_33,call_function,neg.default,backward,22,1,1,1,2518,2526,8
3950,exp_33,call_function,exp.default,backward,22,1,1,1,2519,2525,6
3951,add_176,call_function,add.Tensor,backward,22,1,1,1,2520,2524,4
3952,reciprocal_5,call_function,reciprocal.default,backward,22,1,1,1,2521,2523,4
3953,mul_306,call_function,mul.Tensor,backward,22,1,1,1,2522,2522,6
3954,alias_default_881,call_function,alias.default,backward,22,1,1,2,2523,2521,4
3955,mul_307,call_function,mul.Tensor,backward,22,2,2,1,3670,2517,8
3956,sub_16,call_function,sub.Tensor,backward,22,1,1,1,2524,2519,4
3957,mul_308,call_function,mul.Tensor,backward,22,2,2,1,2525,2518,8
3958,add_177,call_function,add.Tensor,backward,22,1,1,1,2526,2517,4
3959,mul_309,call_function,mul.Tensor,backward,22,2,2,1,3674,2516,8
3960,convert_element_type_920,call_function,convert_element_type.default,backward,22,1,1,1,3675,2515,6
3961,alias_default_882,call_function,alias.default,backward,22,1,1,2,3676,2514,4
3962,einsum_default_273,call_function,einsum.default,backward,22,2,2,1,3677,3,5
3963,permute_483,call_function,permute.default,backward,22,1,1,1,4,2510,3
3964,einsum_default_274,call_function,einsum.default,backward,22,2,2,1,3678,2509,5
3965,add_178,call_function,add.Tensor,unknown,,2,2,1,3683,2508,10
3966,permute_484,call_function,permute.default,backward,22,1,1,1,3678,2,4
3967,dtype_cast_304,call_function,dtype_cast.default,backward,22,1,1,1,3679,1,4
3968,alias_default_1449,call_function,alias.default,backward,22,1,1,0,3680,0,3
3969,convert_element_type_925,call_function,convert_element_type.default,backward,22,1,1,1,3684,2507,8
3970,convert_element_type_926,call_function,convert_element_type.default,backward,22,1,1,1,2496,2507,4
3971,convert_element_type_927,call_function,convert_element_type.default,backward,22,1,1,1,3,2501,2
3972,alias_default_883,call_function,alias.default,backward,22,1,1,2,3685,2506,4
3973,mul_310,call_function,mul.Tensor,backward,22,2,2,1,3687,2500,8
3974,mul_311,call_function,mul.Tensor,backward,22,2,2,1,2504,2506,8
3975,alias_default_884,call_function,alias.default,backward,22,1,1,2,3688,2499,4
3976,alias_default_885,call_function,alias.default,backward,22,1,1,3,2505,2505,4
3977,mul_312,call_function,mul.Tensor,backward,22,2,2,1,3692,2498,8
3978,sum_23,call_function,sum.dim_IntList,backward,22,1,1,1,3693,2497,5
3979,div_39,call_function,div.Tensor,backward,22,1,1,1,2506,2497,6
3980,mul_313,call_function,mul.Tensor,backward,22,2,2,1,3695,2496,8
3981,sub_17,call_function,sub.Tensor,backward,22,2,2,1,3696,2495,10
3982,mul_314,call_function,mul.Tensor,backward,22,2,2,1,3697,2494,8
3983,mul_315,call_function,mul.Tensor,backward,22,2,2,1,3689,4,8
3984,sum_24,call_function,sum.dim_IntList,backward,22,1,1,1,3690,3,5
3985,convert_element_type_928,call_function,convert_element_type.default,backward,22,1,1,1,3698,2493,6
3986,convert_element_type_929,call_function,convert_element_type.default,backward,22,1,1,1,3691,2,3
3987,add_179,call_function,add.Tensor,unknown,,2,2,1,3699,2492,10
3988,dtype_cast_305,call_function,dtype_cast.default,backward,22,1,1,1,3692,1,3
3989,alias_default_1453,call_function,alias.default,backward,22,1,1,0,3693,0,2
3990,alias_default_886,call_function,alias.default,unknown,,1,1,3,3700,2491,4
3991,einsum_default_275,call_function,einsum.default,backward,22,2,2,1,3701,3,5
3992,permute_487,call_function,permute.default,backward,22,1,1,1,4,2487,3
3993,einsum_default_276,call_function,einsum.default,backward,22,2,2,1,3702,2486,5
3994,permute_488,call_function,permute.default,backward,22,1,1,1,3702,2,4
3995,dtype_cast_306,call_function,dtype_cast.default,backward,22,1,1,1,3703,1,4
3996,alias_default_1448,call_function,alias.default,backward,22,1,1,0,3704,0,3
3997,view_766,call_function,view.default,backward,22,1,1,1,3703,2485,4
3998,permute_489,call_function,permute.default,backward,22,1,1,1,3704,2484,4
3999,_scaled_dot_product_flash_attention_backward_5,call_function,_scaled_dot_product_flash_attention_backward.default,backward,22,8,8,3,3708,2483,2
4000,getitem_267,call_function,getitem,backward,22,1,1,1,3709,2456,2
4001,getitem_268,call_function,getitem,backward,22,1,1,1,3709,2457,2
4002,getitem_269,call_function,getitem,backward,22,1,1,1,3709,2450,2
4003,permute_490,call_function,permute.default,backward,22,1,1,1,3710,2449,2
4004,permute_491,call_function,permute.default,backward,22,1,1,1,3710,2456,2
4005,permute_492,call_function,permute.default,backward,22,1,1,1,3710,2455,2
4006,convert_element_type_934,call_function,convert_element_type.default,backward,22,1,1,1,3711,2455,2
4007,convert_element_type_935,call_function,convert_element_type.default,backward,22,1,1,1,3711,2454,2
4008,view_767,call_function,view.default,backward,22,1,1,1,3712,2454,2
4009,view_as_complex_66,call_function,view_as_complex.default,backward,22,1,1,1,3713,2453,6
4010,_conj_10,call_function,_conj.default,backward,22,1,1,1,4,2454,3
4011,clone_46,call_function,clone.default,backward,22,1,1,1,5,2453,3
4012,mul_316,call_function,mul.Tensor,backward,22,2,2,1,3716,2452,8
4013,view_768,call_function,view.default,backward,22,1,1,1,3712,2453,2
4014,view_as_complex_67,call_function,view_as_complex.default,backward,22,1,1,1,3713,2452,6
4015,_conj_11,call_function,_conj.default,backward,22,1,1,1,4,2453,3
4016,clone_47,call_function,clone.default,backward,22,1,1,1,5,2452,3
4017,mul_317,call_function,mul.Tensor,backward,22,2,2,1,3716,2451,8
4018,view_as_real_66,call_function,view_as_real.default,backward,22,1,1,1,3717,2451,6
4019,view_769,call_function,view.default,backward,22,1,1,1,3718,2450,6
4020,convert_element_type_936,call_function,convert_element_type.default,backward,22,1,1,1,3719,2449,6
4021,view_as_real_67,call_function,view_as_real.default,backward,22,1,1,1,3717,2450,6
4022,view_770,call_function,view.default,backward,22,1,1,1,3718,2449,6
4023,convert_element_type_937,call_function,convert_element_type.default,backward,22,1,1,1,3719,2448,6
4024,view_771,call_function,view.default,backward,22,1,1,1,3711,2448,2
4025,view_772,call_function,view.default,backward,22,1,1,1,3720,2448,5
4026,view_773,call_function,view.default,backward,22,1,1,1,3720,2447,5
4027,alias_default_887,call_function,alias.default,backward,22,1,1,2,3712,2447,4
4028,einsum_default_277,call_function,einsum.default,backward,22,2,2,1,3713,3,5
4029,permute_495,call_function,permute.default,backward,22,1,1,1,4,2443,3
4030,einsum_default_278,call_function,einsum.default,backward,22,2,2,1,3714,2442,5
4031,permute_496,call_function,permute.default,backward,22,1,1,1,3714,2,4
4032,dtype_cast_307,call_function,dtype_cast.default,backward,22,1,1,1,3715,1,4
4033,alias_default_1447,call_function,alias.default,backward,22,1,1,0,3716,0,3
4034,alias_default_888,call_function,alias.default,backward,22,1,1,2,3721,2447,4
4035,einsum_default_279,call_function,einsum.default,backward,22,2,2,1,3722,3,5
4036,permute_499,call_function,permute.default,backward,22,1,1,1,4,2443,3
4037,einsum_default_280,call_function,einsum.default,backward,22,2,2,1,3723,2442,5
4038,add_180,call_function,add.Tensor,unknown,,2,2,1,3730,2441,10
4039,permute_500,call_function,permute.default,backward,22,1,1,1,3723,2,4
4040,dtype_cast_308,call_function,dtype_cast.default,backward,22,1,1,1,3724,1,4
4041,alias_default_1446,call_function,alias.default,backward,22,1,1,0,3725,0,3
4042,alias_default_889,call_function,alias.default,backward,22,1,1,2,3721,2446,4
4043,einsum_default_281,call_function,einsum.default,backward,22,2,2,1,3722,3,5
4044,permute_503,call_function,permute.default,backward,22,1,1,1,4,2442,3
4045,einsum_default_282,call_function,einsum.default,backward,22,2,2,1,3723,2441,5
4046,add_181,call_function,add.Tensor,unknown,,2,2,1,3746,2440,10
4047,permute_504,call_function,permute.default,backward,22,1,1,1,3723,2,4
4048,dtype_cast_309,call_function,dtype_cast.default,backward,22,1,1,1,3724,1,4
4049,alias_default_1445,call_function,alias.default,backward,22,1,1,0,3725,0,3
4050,convert_element_type_950,call_function,convert_element_type.default,backward,22,1,1,1,3747,2439,8
4051,convert_element_type_951,call_function,convert_element_type.default,backward,22,1,1,1,2429,2439,4
4052,convert_element_type_952,call_function,convert_element_type.default,backward,22,1,1,1,3,2433,2
4053,alias_default_890,call_function,alias.default,backward,22,1,1,2,3748,2438,4
4054,mul_318,call_function,mul.Tensor,backward,22,2,2,1,3750,2432,8
4055,mul_319,call_function,mul.Tensor,backward,22,2,2,1,2437,2438,8
4056,alias_default_891,call_function,alias.default,backward,22,1,1,2,3751,2431,4
4057,alias_default_892,call_function,alias.default,backward,22,1,1,3,2438,2437,4
4058,mul_320,call_function,mul.Tensor,backward,22,2,2,1,3755,2430,8
4059,sum_25,call_function,sum.dim_IntList,backward,22,1,1,1,3756,2429,5
4060,div_40,call_function,div.Tensor,backward,22,1,1,1,2439,2429,6
4061,mul_321,call_function,mul.Tensor,backward,22,2,2,1,3758,2428,8
4062,sub_18,call_function,sub.Tensor,backward,22,2,2,1,3759,2427,10
4063,mul_322,call_function,mul.Tensor,backward,22,2,2,1,3760,2426,8
4064,mul_323,call_function,mul.Tensor,backward,22,2,2,1,3752,4,8
4065,sum_26,call_function,sum.dim_IntList,backward,22,1,1,1,3753,3,5
4066,convert_element_type_953,call_function,convert_element_type.default,backward,22,1,1,1,3761,2425,6
4067,convert_element_type_954,call_function,convert_element_type.default,backward,22,1,1,1,3754,2,3
4068,add_182,call_function,add.Tensor,unknown,,2,2,1,3762,2424,10
4069,dtype_cast_310,call_function,dtype_cast.default,backward,22,1,1,1,3755,1,3
4070,alias_default_1452,call_function,alias.default,backward,22,1,1,0,3756,0,2
4071,alias_default_893,call_function,alias.default,unknown,,1,1,3,3763,2423,4
4072,einsum_default_283,call_function,einsum.default,backward,21,2,2,1,3764,3,5
4073,permute_507,call_function,permute.default,backward,21,1,1,1,4,2419,3
4074,einsum_default_284,call_function,einsum.default,backward,21,2,2,1,3765,2418,5
4075,permute_508,call_function,permute.default,backward,21,1,1,1,3765,2,4
4076,dtype_cast_311,call_function,dtype_cast.default,backward,21,1,1,1,3766,1,4
4077,alias_default_1441,call_function,alias.default,backward,21,1,1,0,3767,0,3
4078,alias_default_894,call_function,alias.default,backward,21,1,1,2,3766,2417,4
4079,mul_324,call_function,mul.Tensor,backward,21,2,2,1,3767,2405,8
4080,mul_325,call_function,mul.Tensor,backward,21,2,2,1,3767,2409,8
4081,alias_default_895,call_function,alias.default,backward,21,1,1,2,3768,2404,4
4082,einsum_default_285,call_function,einsum.default,backward,21,2,2,1,3769,3,5
4083,permute_511,call_function,permute.default,backward,21,1,1,1,4,2400,3
4084,einsum_default_286,call_function,einsum.default,backward,21,2,2,1,3770,2399,5
4085,permute_512,call_function,permute.default,backward,21,1,1,1,3770,2,4
4086,dtype_cast_312,call_function,dtype_cast.default,backward,21,1,1,1,3771,1,4
4087,alias_default_1442,call_function,alias.default,backward,21,1,1,0,3772,0,3
4088,convert_element_type_963,call_function,convert_element_type.default,backward,21,1,1,1,3768,2408,6
4089,convert_element_type_964,call_function,convert_element_type.default,backward,21,1,1,1,2406,2418,4
4090,alias_default_896,call_function,alias.default,backward,21,1,1,2,2407,2417,4
4091,neg_34,call_function,neg.default,backward,21,1,1,1,2408,2416,8
4092,exp_34,call_function,exp.default,backward,21,1,1,1,2409,2415,6
4093,add_183,call_function,add.Tensor,backward,21,1,1,1,2410,2414,4
4094,reciprocal_6,call_function,reciprocal.default,backward,21,1,1,1,2411,2413,4
4095,mul_326,call_function,mul.Tensor,backward,21,1,1,1,2412,2412,6
4096,alias_default_897,call_function,alias.default,backward,21,1,1,2,2413,2411,4
4097,mul_327,call_function,mul.Tensor,backward,21,2,2,1,3777,2407,8
4098,sub_19,call_function,sub.Tensor,backward,21,1,1,1,2414,2409,4
4099,mul_328,call_function,mul.Tensor,backward,21,2,2,1,2415,2408,8
4100,add_184,call_function,add.Tensor,backward,21,1,1,1,2416,2407,4
4101,mul_329,call_function,mul.Tensor,backward,21,2,2,1,3781,2406,8
4102,convert_element_type_965,call_function,convert_element_type.default,backward,21,1,1,1,3782,2405,6
4103,alias_default_898,call_function,alias.default,backward,21,1,1,2,3783,2404,4
4104,einsum_default_287,call_function,einsum.default,backward,21,2,2,1,3784,3,5
4105,permute_515,call_function,permute.default,backward,21,1,1,1,4,2400,3
4106,einsum_default_288,call_function,einsum.default,backward,21,2,2,1,3785,2399,5
4107,add_185,call_function,add.Tensor,unknown,,2,2,1,3790,2398,10
4108,permute_516,call_function,permute.default,backward,21,1,1,1,3785,2,4
4109,dtype_cast_313,call_function,dtype_cast.default,backward,21,1,1,1,3786,1,4
4110,alias_default_1440,call_function,alias.default,backward,21,1,1,0,3787,0,3
4111,convert_element_type_970,call_function,convert_element_type.default,backward,21,1,1,1,3791,2397,8
4112,convert_element_type_971,call_function,convert_element_type.default,backward,21,1,1,1,2386,2397,4
4113,convert_element_type_972,call_function,convert_element_type.default,backward,21,1,1,1,3,2391,2
4114,alias_default_899,call_function,alias.default,backward,21,1,1,2,3792,2396,4
4115,mul_330,call_function,mul.Tensor,backward,21,2,2,1,3794,2390,8
4116,mul_331,call_function,mul.Tensor,backward,21,2,2,1,2394,2396,8
4117,alias_default_900,call_function,alias.default,backward,21,1,1,2,3795,2389,4
4118,alias_default_901,call_function,alias.default,backward,21,1,1,3,2395,2395,4
4119,mul_332,call_function,mul.Tensor,backward,21,2,2,1,3799,2388,8
4120,sum_27,call_function,sum.dim_IntList,backward,21,1,1,1,3800,2387,5
4121,div_41,call_function,div.Tensor,backward,21,1,1,1,2396,2387,6
4122,mul_333,call_function,mul.Tensor,backward,21,2,2,1,3802,2386,8
4123,sub_20,call_function,sub.Tensor,backward,21,2,2,1,3803,2385,10
4124,mul_334,call_function,mul.Tensor,backward,21,2,2,1,3804,2384,8
4125,mul_335,call_function,mul.Tensor,backward,21,2,2,1,3796,4,8
4126,sum_28,call_function,sum.dim_IntList,backward,21,1,1,1,3797,3,5
4127,convert_element_type_973,call_function,convert_element_type.default,backward,21,1,1,1,3805,2383,6
4128,convert_element_type_974,call_function,convert_element_type.default,backward,21,1,1,1,3798,2,3
4129,add_186,call_function,add.Tensor,unknown,,2,2,1,3806,2382,10
4130,dtype_cast_314,call_function,dtype_cast.default,backward,21,1,1,1,3799,1,3
4131,alias_default_1444,call_function,alias.default,backward,21,1,1,0,3800,0,2
4132,alias_default_902,call_function,alias.default,unknown,,1,1,3,3807,2381,4
4133,einsum_default_289,call_function,einsum.default,backward,21,2,2,1,3808,3,5
4134,permute_519,call_function,permute.default,backward,21,1,1,1,4,2377,3
4135,einsum_default_290,call_function,einsum.default,backward,21,2,2,1,3809,2376,5
4136,permute_520,call_function,permute.default,backward,21,1,1,1,3809,2,4
4137,dtype_cast_315,call_function,dtype_cast.default,backward,21,1,1,1,3810,1,4
4138,alias_default_1439,call_function,alias.default,backward,21,1,1,0,3811,0,3
4139,view_788,call_function,view.default,backward,21,1,1,1,3810,2375,4
4140,permute_521,call_function,permute.default,backward,21,1,1,1,3811,2374,4
4141,_scaled_dot_product_flash_attention_backward_6,call_function,_scaled_dot_product_flash_attention_backward.default,backward,21,8,8,3,3815,2373,2
4142,getitem_270,call_function,getitem,backward,21,1,1,1,3816,2346,2
4143,getitem_271,call_function,getitem,backward,21,1,1,1,3816,2347,2
4144,getitem_272,call_function,getitem,backward,21,1,1,1,3816,2340,2
4145,permute_522,call_function,permute.default,backward,21,1,1,1,3817,2339,2
