idx,name,op,target,phase,layer,direct_dependency_args,direct_dependency_nodes,direct_offspring_nodes,ancestor_count,descendant_count,strategy_count
3875,mul_297,call_function,mul.Tensor,backward,23,2,2,1,3609,2561,8
3888,einsum_default_264,call_function,einsum.default,backward,23,2,2,1,3607,2552,5
3895,einsum_default_266,call_function,einsum.default,backward,23,2,2,1,3616,2552,5
3896,add_173,call_function,add.Tensor,unknown,,2,2,1,3623,2551,10
3903,einsum_default_268,call_function,einsum.default,backward,23,2,2,1,3616,2551,5
3904,add_174,call_function,add.Tensor,unknown,,2,2,1,3639,2550,10
3913,mul_299,call_function,mul.Tensor,backward,23,2,2,1,2547,2548,8
3912,mul_298,call_function,mul.Tensor,backward,23,2,2,1,3643,2542,8
3916,mul_300,call_function,mul.Tensor,backward,23,2,2,1,3648,2540,8
3919,mul_301,call_function,mul.Tensor,backward,23,2,2,1,3651,2538,8
3920,sub_15,call_function,sub.Tensor,backward,23,2,2,1,3652,2537,10
3921,mul_302,call_function,mul.Tensor,backward,23,2,2,1,3653,2536,8
3926,add_175,call_function,add.Tensor,unknown,,2,2,1,3655,2534,10
3932,einsum_default_270,call_function,einsum.default,backward,22,2,2,1,3658,2528,5
3938,mul_305,call_function,mul.Tensor,backward,22,2,2,1,3660,2519,8
3957,mul_308,call_function,mul.Tensor,backward,22,2,2,1,2525,2518,8
3955,mul_307,call_function,mul.Tensor,backward,22,2,2,1,3670,2517,8
3959,mul_309,call_function,mul.Tensor,backward,22,2,2,1,3674,2516,8
3937,mul_304,call_function,mul.Tensor,backward,22,2,2,1,3660,2515,8
3942,einsum_default_272,call_function,einsum.default,backward,22,2,2,1,3663,2509,5
3964,einsum_default_274,call_function,einsum.default,backward,22,2,2,1,3678,2509,5
3965,add_178,call_function,add.Tensor,unknown,,2,2,1,3683,2508,10
3974,mul_311,call_function,mul.Tensor,backward,22,2,2,1,2504,2506,8
3973,mul_310,call_function,mul.Tensor,backward,22,2,2,1,3687,2500,8
3977,mul_312,call_function,mul.Tensor,backward,22,2,2,1,3692,2498,8
3980,mul_313,call_function,mul.Tensor,backward,22,2,2,1,3695,2496,8
3981,sub_17,call_function,sub.Tensor,backward,22,2,2,1,3696,2495,10
3982,mul_314,call_function,mul.Tensor,backward,22,2,2,1,3697,2494,8
3987,add_179,call_function,add.Tensor,unknown,,2,2,1,3699,2492,10
3993,einsum_default_276,call_function,einsum.default,backward,22,2,2,1,3702,2486,5
4012,mul_316,call_function,mul.Tensor,backward,22,2,2,1,3716,2452,8
4017,mul_317,call_function,mul.Tensor,backward,22,2,2,1,3716,2451,8
4030,einsum_default_278,call_function,einsum.default,backward,22,2,2,1,3714,2442,5
4037,einsum_default_280,call_function,einsum.default,backward,22,2,2,1,3723,2442,5
4038,add_180,call_function,add.Tensor,unknown,,2,2,1,3730,2441,10
4045,einsum_default_282,call_function,einsum.default,backward,22,2,2,1,3723,2441,5
4046,add_181,call_function,add.Tensor,unknown,,2,2,1,3746,2440,10
4055,mul_319,call_function,mul.Tensor,backward,22,2,2,1,2437,2438,8
4054,mul_318,call_function,mul.Tensor,backward,22,2,2,1,3750,2432,8
4058,mul_320,call_function,mul.Tensor,backward,22,2,2,1,3755,2430,8
4061,mul_321,call_function,mul.Tensor,backward,22,2,2,1,3758,2428,8
4062,sub_18,call_function,sub.Tensor,backward,22,2,2,1,3759,2427,10
4063,mul_322,call_function,mul.Tensor,backward,22,2,2,1,3760,2426,8
4068,add_182,call_function,add.Tensor,unknown,,2,2,1,3762,2424,10
4074,einsum_default_284,call_function,einsum.default,backward,21,2,2,1,3765,2418,5
4080,mul_325,call_function,mul.Tensor,backward,21,2,2,1,3767,2409,8
4099,mul_328,call_function,mul.Tensor,backward,21,2,2,1,2415,2408,8
4097,mul_327,call_function,mul.Tensor,backward,21,2,2,1,3777,2407,8
4101,mul_329,call_function,mul.Tensor,backward,21,2,2,1,3781,2406,8
4079,mul_324,call_function,mul.Tensor,backward,21,2,2,1,3767,2405,8
4084,einsum_default_286,call_function,einsum.default,backward,21,2,2,1,3770,2399,5
4106,einsum_default_288,call_function,einsum.default,backward,21,2,2,1,3785,2399,5
4107,add_185,call_function,add.Tensor,unknown,,2,2,1,3790,2398,10
4116,mul_331,call_function,mul.Tensor,backward,21,2,2,1,2394,2396,8
4115,mul_330,call_function,mul.Tensor,backward,21,2,2,1,3794,2390,8
4119,mul_332,call_function,mul.Tensor,backward,21,2,2,1,3799,2388,8
4122,mul_333,call_function,mul.Tensor,backward,21,2,2,1,3802,2386,8
4123,sub_20,call_function,sub.Tensor,backward,21,2,2,1,3803,2385,10
4124,mul_334,call_function,mul.Tensor,backward,21,2,2,1,3804,2384,8
4129,add_186,call_function,add.Tensor,unknown,,2,2,1,3806,2382,10
4135,einsum_default_290,call_function,einsum.default,backward,21,2,2,1,3809,2376,5
4154,mul_336,call_function,mul.Tensor,backward,21,2,2,1,3823,2342,8
4159,mul_337,call_function,mul.Tensor,backward,21,2,2,1,3823,2341,8
4172,einsum_default_292,call_function,einsum.default,backward,21,2,2,1,3821,2332,5
4179,einsum_default_294,call_function,einsum.default,backward,21,2,2,1,3830,2332,5
4180,add_187,call_function,add.Tensor,unknown,,2,2,1,3837,2331,10
4187,einsum_default_296,call_function,einsum.default,backward,21,2,2,1,3830,2331,5
4188,add_188,call_function,add.Tensor,unknown,,2,2,1,3853,2330,10
4197,mul_339,call_function,mul.Tensor,backward,21,2,2,1,2327,2328,8
4196,mul_338,call_function,mul.Tensor,backward,21,2,2,1,3857,2322,8
4200,mul_340,call_function,mul.Tensor,backward,21,2,2,1,3862,2320,8
4203,mul_341,call_function,mul.Tensor,backward,21,2,2,1,3865,2318,8
4204,sub_21,call_function,sub.Tensor,backward,21,2,2,1,3866,2317,10
4205,mul_342,call_function,mul.Tensor,backward,21,2,2,1,3867,2316,8
4210,add_189,call_function,add.Tensor,unknown,,2,2,1,3869,2314,10
4216,einsum_default_298,call_function,einsum.default,backward,20,2,2,1,3872,2308,5
4222,mul_345,call_function,mul.Tensor,backward,20,2,2,1,3874,2299,8
4241,mul_348,call_function,mul.Tensor,backward,20,2,2,1,2305,2298,8
4239,mul_347,call_function,mul.Tensor,backward,20,2,2,1,3884,2297,8
4243,mul_349,call_function,mul.Tensor,backward,20,2,2,1,3888,2296,8
4221,mul_344,call_function,mul.Tensor,backward,20,2,2,1,3874,2295,8
4226,einsum_default_300,call_function,einsum.default,backward,20,2,2,1,3877,2289,5
4248,einsum_default_302,call_function,einsum.default,backward,20,2,2,1,3892,2289,5
4249,add_192,call_function,add.Tensor,unknown,,2,2,1,3897,2288,10
4258,mul_351,call_function,mul.Tensor,backward,20,2,2,1,2284,2286,8
4257,mul_350,call_function,mul.Tensor,backward,20,2,2,1,3901,2280,8
4261,mul_352,call_function,mul.Tensor,backward,20,2,2,1,3906,2278,8
4264,mul_353,call_function,mul.Tensor,backward,20,2,2,1,3909,2276,8
4265,sub_23,call_function,sub.Tensor,backward,20,2,2,1,3910,2275,10
4266,mul_354,call_function,mul.Tensor,backward,20,2,2,1,3911,2274,8
4271,add_193,call_function,add.Tensor,unknown,,2,2,1,3913,2272,10
4277,einsum_default_304,call_function,einsum.default,backward,20,2,2,1,3916,2266,5
4296,mul_356,call_function,mul.Tensor,backward,20,2,2,1,3930,2232,8
4301,mul_357,call_function,mul.Tensor,backward,20,2,2,1,3930,2231,8
4314,einsum_default_306,call_function,einsum.default,backward,20,2,2,1,3928,2222,5
4321,einsum_default_308,call_function,einsum.default,backward,20,2,2,1,3937,2222,5
4322,add_194,call_function,add.Tensor,unknown,,2,2,1,3944,2221,10
4329,einsum_default_310,call_function,einsum.default,backward,20,2,2,1,3937,2221,5
4330,add_195,call_function,add.Tensor,unknown,,2,2,1,3960,2220,10
4339,mul_359,call_function,mul.Tensor,backward,20,2,2,1,2217,2218,8
4338,mul_358,call_function,mul.Tensor,backward,20,2,2,1,3964,2212,8
4342,mul_360,call_function,mul.Tensor,backward,20,2,2,1,3969,2210,8
4345,mul_361,call_function,mul.Tensor,backward,20,2,2,1,3972,2208,8
4346,sub_24,call_function,sub.Tensor,backward,20,2,2,1,3973,2207,10
4347,mul_362,call_function,mul.Tensor,backward,20,2,2,1,3974,2206,8
4352,add_196,call_function,add.Tensor,unknown,,2,2,1,3976,2204,10
4358,einsum_default_312,call_function,einsum.default,backward,19,2,2,1,3979,2198,5
4364,mul_365,call_function,mul.Tensor,backward,19,2,2,1,3981,2189,8
4383,mul_368,call_function,mul.Tensor,backward,19,2,2,1,2195,2188,8
4381,mul_367,call_function,mul.Tensor,backward,19,2,2,1,3991,2187,8
4385,mul_369,call_function,mul.Tensor,backward,19,2,2,1,3995,2186,8
4363,mul_364,call_function,mul.Tensor,backward,19,2,2,1,3981,2185,8
4368,einsum_default_314,call_function,einsum.default,backward,19,2,2,1,3984,2179,5
4390,einsum_default_316,call_function,einsum.default,backward,19,2,2,1,3999,2179,5
4391,add_199,call_function,add.Tensor,unknown,,2,2,1,4004,2178,10
4400,mul_371,call_function,mul.Tensor,backward,19,2,2,1,2174,2176,8
4399,mul_370,call_function,mul.Tensor,backward,19,2,2,1,4008,2170,8
4403,mul_372,call_function,mul.Tensor,backward,19,2,2,1,4013,2168,8
4406,mul_373,call_function,mul.Tensor,backward,19,2,2,1,4016,2166,8
4407,sub_26,call_function,sub.Tensor,backward,19,2,2,1,4017,2165,10
4408,mul_374,call_function,mul.Tensor,backward,19,2,2,1,4018,2164,8
4413,add_200,call_function,add.Tensor,unknown,,2,2,1,4020,2162,10
4419,einsum_default_318,call_function,einsum.default,backward,19,2,2,1,4023,2156,5
4438,mul_376,call_function,mul.Tensor,backward,19,2,2,1,4037,2122,8
4443,mul_377,call_function,mul.Tensor,backward,19,2,2,1,4037,2121,8
4456,einsum_default_320,call_function,einsum.default,backward,19,2,2,1,4035,2112,5
4463,einsum_default_322,call_function,einsum.default,backward,19,2,2,1,4044,2112,5
4464,add_201,call_function,add.Tensor,unknown,,2,2,1,4051,2111,10
4471,einsum_default_324,call_function,einsum.default,backward,19,2,2,1,4044,2111,5
4472,add_202,call_function,add.Tensor,unknown,,2,2,1,4067,2110,10
4481,mul_379,call_function,mul.Tensor,backward,19,2,2,1,2107,2108,8
4480,mul_378,call_function,mul.Tensor,backward,19,2,2,1,4071,2102,8
4484,mul_380,call_function,mul.Tensor,backward,19,2,2,1,4076,2100,8
4487,mul_381,call_function,mul.Tensor,backward,19,2,2,1,4079,2098,8
4488,sub_27,call_function,sub.Tensor,backward,19,2,2,1,4080,2097,10
4489,mul_382,call_function,mul.Tensor,backward,19,2,2,1,4081,2096,8
4494,add_203,call_function,add.Tensor,unknown,,2,2,1,4083,2094,10
4500,einsum_default_326,call_function,einsum.default,backward,18,2,2,1,4086,2088,5
4506,mul_385,call_function,mul.Tensor,backward,18,2,2,1,4088,2079,8
4525,mul_388,call_function,mul.Tensor,backward,18,2,2,1,2085,2078,8
4523,mul_387,call_function,mul.Tensor,backward,18,2,2,1,4098,2077,8
4527,mul_389,call_function,mul.Tensor,backward,18,2,2,1,4102,2076,8
4505,mul_384,call_function,mul.Tensor,backward,18,2,2,1,4088,2075,8
4510,einsum_default_328,call_function,einsum.default,backward,18,2,2,1,4091,2069,5
4532,einsum_default_330,call_function,einsum.default,backward,18,2,2,1,4106,2069,5
4533,add_206,call_function,add.Tensor,unknown,,2,2,1,4111,2068,10
4542,mul_391,call_function,mul.Tensor,backward,18,2,2,1,2064,2066,8
4541,mul_390,call_function,mul.Tensor,backward,18,2,2,1,4115,2060,8
4545,mul_392,call_function,mul.Tensor,backward,18,2,2,1,4120,2058,8
4548,mul_393,call_function,mul.Tensor,backward,18,2,2,1,4123,2056,8
4549,sub_29,call_function,sub.Tensor,backward,18,2,2,1,4124,2055,10
4550,mul_394,call_function,mul.Tensor,backward,18,2,2,1,4125,2054,8
4555,add_207,call_function,add.Tensor,unknown,,2,2,1,4127,2052,10
4561,einsum_default_332,call_function,einsum.default,backward,18,2,2,1,4130,2046,5
4580,mul_396,call_function,mul.Tensor,backward,18,2,2,1,4144,2012,8
4585,mul_397,call_function,mul.Tensor,backward,18,2,2,1,4144,2011,8
4598,einsum_default_334,call_function,einsum.default,backward,18,2,2,1,4142,2002,5
4605,einsum_default_336,call_function,einsum.default,backward,18,2,2,1,4151,2002,5
4606,add_208,call_function,add.Tensor,unknown,,2,2,1,4158,2001,10
4613,einsum_default_338,call_function,einsum.default,backward,18,2,2,1,4151,2001,5
4614,add_209,call_function,add.Tensor,unknown,,2,2,1,4174,2000,10
4623,mul_399,call_function,mul.Tensor,backward,18,2,2,1,1997,1998,8
4622,mul_398,call_function,mul.Tensor,backward,18,2,2,1,4178,1992,8
4626,mul_400,call_function,mul.Tensor,backward,18,2,2,1,4183,1990,8
4629,mul_401,call_function,mul.Tensor,backward,18,2,2,1,4186,1988,8
4630,sub_30,call_function,sub.Tensor,backward,18,2,2,1,4187,1987,10
4631,mul_402,call_function,mul.Tensor,backward,18,2,2,1,4188,1986,8
4636,add_210,call_function,add.Tensor,unknown,,2,2,1,4190,1984,10
4642,einsum_default_340,call_function,einsum.default,backward,17,2,2,1,4193,1978,5
4648,mul_405,call_function,mul.Tensor,backward,17,2,2,1,4195,1969,8
4667,mul_408,call_function,mul.Tensor,backward,17,2,2,1,1975,1968,8
4665,mul_407,call_function,mul.Tensor,backward,17,2,2,1,4205,1967,8
4669,mul_409,call_function,mul.Tensor,backward,17,2,2,1,4209,1966,8
4647,mul_404,call_function,mul.Tensor,backward,17,2,2,1,4195,1965,8
4652,einsum_default_342,call_function,einsum.default,backward,17,2,2,1,4198,1959,5
4674,einsum_default_344,call_function,einsum.default,backward,17,2,2,1,4213,1959,5
4675,add_213,call_function,add.Tensor,unknown,,2,2,1,4218,1958,10
4684,mul_411,call_function,mul.Tensor,backward,17,2,2,1,1954,1956,8
4683,mul_410,call_function,mul.Tensor,backward,17,2,2,1,4222,1950,8
4687,mul_412,call_function,mul.Tensor,backward,17,2,2,1,4227,1948,8
4690,mul_413,call_function,mul.Tensor,backward,17,2,2,1,4230,1946,8
4691,sub_32,call_function,sub.Tensor,backward,17,2,2,1,4231,1945,10
4692,mul_414,call_function,mul.Tensor,backward,17,2,2,1,4232,1944,8
4697,add_214,call_function,add.Tensor,unknown,,2,2,1,4234,1942,10
4703,einsum_default_346,call_function,einsum.default,backward,17,2,2,1,4237,1936,5
4722,mul_416,call_function,mul.Tensor,backward,17,2,2,1,4251,1902,8
4727,mul_417,call_function,mul.Tensor,backward,17,2,2,1,4251,1901,8
4740,einsum_default_348,call_function,einsum.default,backward,17,2,2,1,4249,1892,5
4747,einsum_default_350,call_function,einsum.default,backward,17,2,2,1,4258,1892,5
4748,add_215,call_function,add.Tensor,unknown,,2,2,1,4265,1891,10
4755,einsum_default_352,call_function,einsum.default,backward,17,2,2,1,4258,1891,5
4756,add_216,call_function,add.Tensor,unknown,,2,2,1,4281,1890,10
4765,mul_419,call_function,mul.Tensor,backward,17,2,2,1,1887,1888,8
4764,mul_418,call_function,mul.Tensor,backward,17,2,2,1,4285,1882,8
4768,mul_420,call_function,mul.Tensor,backward,17,2,2,1,4290,1880,8
4771,mul_421,call_function,mul.Tensor,backward,17,2,2,1,4293,1878,8
4772,sub_33,call_function,sub.Tensor,backward,17,2,2,1,4294,1877,10
4773,mul_422,call_function,mul.Tensor,backward,17,2,2,1,4295,1876,8
4778,add_217,call_function,add.Tensor,unknown,,2,2,1,4297,1874,10
4784,einsum_default_354,call_function,einsum.default,backward,16,2,2,1,4300,1868,5
4790,mul_425,call_function,mul.Tensor,backward,16,2,2,1,4302,1859,8
4809,mul_428,call_function,mul.Tensor,backward,16,2,2,1,1865,1858,8
4807,mul_427,call_function,mul.Tensor,backward,16,2,2,1,4312,1857,8
4811,mul_429,call_function,mul.Tensor,backward,16,2,2,1,4316,1856,8
4789,mul_424,call_function,mul.Tensor,backward,16,2,2,1,4302,1855,8
4794,einsum_default_356,call_function,einsum.default,backward,16,2,2,1,4305,1849,5
4816,einsum_default_358,call_function,einsum.default,backward,16,2,2,1,4320,1849,5
4817,add_220,call_function,add.Tensor,unknown,,2,2,1,4325,1848,10
4826,mul_431,call_function,mul.Tensor,backward,16,2,2,1,1844,1846,8
4825,mul_430,call_function,mul.Tensor,backward,16,2,2,1,4329,1840,8
4829,mul_432,call_function,mul.Tensor,backward,16,2,2,1,4334,1838,8
4832,mul_433,call_function,mul.Tensor,backward,16,2,2,1,4337,1836,8
4833,sub_35,call_function,sub.Tensor,backward,16,2,2,1,4338,1835,10
4834,mul_434,call_function,mul.Tensor,backward,16,2,2,1,4339,1834,8
4839,add_221,call_function,add.Tensor,unknown,,2,2,1,4341,1832,10
4845,einsum_default_360,call_function,einsum.default,backward,16,2,2,1,4344,1826,5
4864,mul_436,call_function,mul.Tensor,backward,16,2,2,1,4358,1792,8
4869,mul_437,call_function,mul.Tensor,backward,16,2,2,1,4358,1791,8
4882,einsum_default_362,call_function,einsum.default,backward,16,2,2,1,4356,1782,5
4889,einsum_default_364,call_function,einsum.default,backward,16,2,2,1,4365,1782,5
4890,add_222,call_function,add.Tensor,unknown,,2,2,1,4372,1781,10
4897,einsum_default_366,call_function,einsum.default,backward,16,2,2,1,4365,1781,5
4898,add_223,call_function,add.Tensor,unknown,,2,2,1,4388,1780,10
4907,mul_439,call_function,mul.Tensor,backward,16,2,2,1,1777,1778,8
4906,mul_438,call_function,mul.Tensor,backward,16,2,2,1,4392,1772,8
4910,mul_440,call_function,mul.Tensor,backward,16,2,2,1,4397,1770,8
4913,mul_441,call_function,mul.Tensor,backward,16,2,2,1,4400,1768,8
4914,sub_36,call_function,sub.Tensor,backward,16,2,2,1,4401,1767,10
4915,mul_442,call_function,mul.Tensor,backward,16,2,2,1,4402,1766,8
4920,add_224,call_function,add.Tensor,unknown,,2,2,1,4404,1764,10
4926,einsum_default_368,call_function,einsum.default,backward,15,2,2,1,4407,1758,5
4932,mul_445,call_function,mul.Tensor,backward,15,2,2,1,4409,1749,8
4951,mul_448,call_function,mul.Tensor,backward,15,2,2,1,1755,1748,8
4949,mul_447,call_function,mul.Tensor,backward,15,2,2,1,4419,1747,8
4953,mul_449,call_function,mul.Tensor,backward,15,2,2,1,4423,1746,8
4931,mul_444,call_function,mul.Tensor,backward,15,2,2,1,4409,1745,8
4936,einsum_default_370,call_function,einsum.default,backward,15,2,2,1,4412,1739,5
4958,einsum_default_372,call_function,einsum.default,backward,15,2,2,1,4427,1739,5
4959,add_227,call_function,add.Tensor,unknown,,2,2,1,4432,1738,10
4968,mul_451,call_function,mul.Tensor,backward,15,2,2,1,1734,1736,8
4967,mul_450,call_function,mul.Tensor,backward,15,2,2,1,4436,1730,8
4971,mul_452,call_function,mul.Tensor,backward,15,2,2,1,4441,1728,8
4974,mul_453,call_function,mul.Tensor,backward,15,2,2,1,4444,1726,8
4975,sub_38,call_function,sub.Tensor,backward,15,2,2,1,4445,1725,10
4976,mul_454,call_function,mul.Tensor,backward,15,2,2,1,4446,1724,8
4981,add_228,call_function,add.Tensor,unknown,,2,2,1,4448,1722,10
4987,einsum_default_374,call_function,einsum.default,backward,15,2,2,1,4451,1716,5
5006,mul_456,call_function,mul.Tensor,backward,15,2,2,1,4465,1682,8
5011,mul_457,call_function,mul.Tensor,backward,15,2,2,1,4465,1681,8
5024,einsum_default_376,call_function,einsum.default,backward,15,2,2,1,4463,1672,5
5031,einsum_default_378,call_function,einsum.default,backward,15,2,2,1,4472,1672,5
5032,add_229,call_function,add.Tensor,unknown,,2,2,1,4479,1671,10
5039,einsum_default_380,call_function,einsum.default,backward,15,2,2,1,4472,1671,5
5040,add_230,call_function,add.Tensor,unknown,,2,2,1,4495,1670,10
5049,mul_459,call_function,mul.Tensor,backward,15,2,2,1,1667,1668,8
5048,mul_458,call_function,mul.Tensor,backward,15,2,2,1,4499,1662,8
5052,mul_460,call_function,mul.Tensor,backward,15,2,2,1,4504,1660,8
5055,mul_461,call_function,mul.Tensor,backward,15,2,2,1,4507,1658,8
5056,sub_39,call_function,sub.Tensor,backward,15,2,2,1,4508,1657,10
5057,mul_462,call_function,mul.Tensor,backward,15,2,2,1,4509,1656,8
5062,add_231,call_function,add.Tensor,unknown,,2,2,1,4511,1654,10
5068,einsum_default_382,call_function,einsum.default,backward,14,2,2,1,4514,1648,5
5074,mul_465,call_function,mul.Tensor,backward,14,2,2,1,4516,1639,8
5093,mul_468,call_function,mul.Tensor,backward,14,2,2,1,1645,1638,8
5091,mul_467,call_function,mul.Tensor,backward,14,2,2,1,4526,1637,8
5095,mul_469,call_function,mul.Tensor,backward,14,2,2,1,4530,1636,8
5073,mul_464,call_function,mul.Tensor,backward,14,2,2,1,4516,1635,8
5078,einsum_default_384,call_function,einsum.default,backward,14,2,2,1,4519,1629,5
5100,einsum_default_386,call_function,einsum.default,backward,14,2,2,1,4534,1629,5
5101,add_234,call_function,add.Tensor,unknown,,2,2,1,4539,1628,10
5110,mul_471,call_function,mul.Tensor,backward,14,2,2,1,1624,1626,8
5109,mul_470,call_function,mul.Tensor,backward,14,2,2,1,4543,1620,8
5113,mul_472,call_function,mul.Tensor,backward,14,2,2,1,4548,1618,8
5116,mul_473,call_function,mul.Tensor,backward,14,2,2,1,4551,1616,8
5117,sub_41,call_function,sub.Tensor,backward,14,2,2,1,4552,1615,10
5118,mul_474,call_function,mul.Tensor,backward,14,2,2,1,4553,1614,8
5123,add_235,call_function,add.Tensor,unknown,,2,2,1,4555,1612,10
5129,einsum_default_388,call_function,einsum.default,backward,14,2,2,1,4558,1606,5
5148,mul_476,call_function,mul.Tensor,backward,14,2,2,1,4572,1572,8
5153,mul_477,call_function,mul.Tensor,backward,14,2,2,1,4572,1571,8
5166,einsum_default_390,call_function,einsum.default,backward,14,2,2,1,4570,1562,5
5173,einsum_default_392,call_function,einsum.default,backward,14,2,2,1,4579,1562,5
5174,add_236,call_function,add.Tensor,unknown,,2,2,1,4586,1561,10
5181,einsum_default_394,call_function,einsum.default,backward,14,2,2,1,4579,1561,5
5182,add_237,call_function,add.Tensor,unknown,,2,2,1,4602,1560,10
5191,mul_479,call_function,mul.Tensor,backward,14,2,2,1,1557,1558,8
5190,mul_478,call_function,mul.Tensor,backward,14,2,2,1,4606,1552,8
5194,mul_480,call_function,mul.Tensor,backward,14,2,2,1,4611,1550,8
5197,mul_481,call_function,mul.Tensor,backward,14,2,2,1,4614,1548,8
5198,sub_42,call_function,sub.Tensor,backward,14,2,2,1,4615,1547,10
5199,mul_482,call_function,mul.Tensor,backward,14,2,2,1,4616,1546,8
5204,add_238,call_function,add.Tensor,unknown,,2,2,1,4618,1544,10
5210,einsum_default_396,call_function,einsum.default,backward,13,2,2,1,4621,1538,5
5216,mul_485,call_function,mul.Tensor,backward,13,2,2,1,4623,1529,8
5235,mul_488,call_function,mul.Tensor,backward,13,2,2,1,1535,1528,8
5233,mul_487,call_function,mul.Tensor,backward,13,2,2,1,4633,1527,8
5237,mul_489,call_function,mul.Tensor,backward,13,2,2,1,4637,1526,8
5215,mul_484,call_function,mul.Tensor,backward,13,2,2,1,4623,1525,8
5220,einsum_default_398,call_function,einsum.default,backward,13,2,2,1,4626,1519,5
5242,einsum_default_400,call_function,einsum.default,backward,13,2,2,1,4641,1519,5
5243,add_241,call_function,add.Tensor,unknown,,2,2,1,4646,1518,10
5252,mul_491,call_function,mul.Tensor,backward,13,2,2,1,1514,1516,8
5251,mul_490,call_function,mul.Tensor,backward,13,2,2,1,4650,1510,8
5255,mul_492,call_function,mul.Tensor,backward,13,2,2,1,4655,1508,8
5258,mul_493,call_function,mul.Tensor,backward,13,2,2,1,4658,1506,8
5259,sub_44,call_function,sub.Tensor,backward,13,2,2,1,4659,1505,10
5260,mul_494,call_function,mul.Tensor,backward,13,2,2,1,4660,1504,8
5265,add_242,call_function,add.Tensor,unknown,,2,2,1,4662,1502,10
5271,einsum_default_402,call_function,einsum.default,backward,13,2,2,1,4665,1496,5
5290,mul_496,call_function,mul.Tensor,backward,13,2,2,1,4679,1462,8
5295,mul_497,call_function,mul.Tensor,backward,13,2,2,1,4679,1461,8
5308,einsum_default_404,call_function,einsum.default,backward,13,2,2,1,4677,1452,5
5315,einsum_default_406,call_function,einsum.default,backward,13,2,2,1,4686,1452,5
5316,add_243,call_function,add.Tensor,unknown,,2,2,1,4693,1451,10
5323,einsum_default_408,call_function,einsum.default,backward,13,2,2,1,4686,1451,5
5324,add_244,call_function,add.Tensor,unknown,,2,2,1,4709,1450,10
5333,mul_499,call_function,mul.Tensor,backward,13,2,2,1,1447,1448,8
5332,mul_498,call_function,mul.Tensor,backward,13,2,2,1,4713,1442,8
5336,mul_500,call_function,mul.Tensor,backward,13,2,2,1,4718,1440,8
5339,mul_501,call_function,mul.Tensor,backward,13,2,2,1,4721,1438,8
5340,sub_45,call_function,sub.Tensor,backward,13,2,2,1,4722,1437,10
5341,mul_502,call_function,mul.Tensor,backward,13,2,2,1,4723,1436,8
5346,add_245,call_function,add.Tensor,unknown,,2,2,1,4725,1434,10
5352,einsum_default_410,call_function,einsum.default,backward,12,2,2,1,4728,1428,5
5358,mul_505,call_function,mul.Tensor,backward,12,2,2,1,4730,1419,8
5377,mul_508,call_function,mul.Tensor,backward,12,2,2,1,1425,1418,8
5375,mul_507,call_function,mul.Tensor,backward,12,2,2,1,4740,1417,8
5379,mul_509,call_function,mul.Tensor,backward,12,2,2,1,4744,1416,8
5357,mul_504,call_function,mul.Tensor,backward,12,2,2,1,4730,1415,8
5362,einsum_default_412,call_function,einsum.default,backward,12,2,2,1,4733,1409,5
5384,einsum_default_414,call_function,einsum.default,backward,12,2,2,1,4748,1409,5
5385,add_248,call_function,add.Tensor,unknown,,2,2,1,4753,1408,10
5394,mul_511,call_function,mul.Tensor,backward,12,2,2,1,1404,1406,8
5393,mul_510,call_function,mul.Tensor,backward,12,2,2,1,4757,1400,8
5397,mul_512,call_function,mul.Tensor,backward,12,2,2,1,4762,1398,8
5400,mul_513,call_function,mul.Tensor,backward,12,2,2,1,4765,1396,8
5401,sub_47,call_function,sub.Tensor,backward,12,2,2,1,4766,1395,10
5402,mul_514,call_function,mul.Tensor,backward,12,2,2,1,4767,1394,8
5407,add_249,call_function,add.Tensor,unknown,,2,2,1,4769,1392,10
5413,einsum_default_416,call_function,einsum.default,backward,12,2,2,1,4772,1386,5
5432,mul_516,call_function,mul.Tensor,backward,12,2,2,1,4786,1352,8
5437,mul_517,call_function,mul.Tensor,backward,12,2,2,1,4786,1351,8
5450,einsum_default_418,call_function,einsum.default,backward,12,2,2,1,4784,1342,5
5457,einsum_default_420,call_function,einsum.default,backward,12,2,2,1,4793,1342,5
5458,add_250,call_function,add.Tensor,unknown,,2,2,1,4800,1341,10
5465,einsum_default_422,call_function,einsum.default,backward,12,2,2,1,4793,1341,5
5466,add_251,call_function,add.Tensor,unknown,,2,2,1,4816,1340,10
5475,mul_519,call_function,mul.Tensor,backward,12,2,2,1,1337,1338,8
5474,mul_518,call_function,mul.Tensor,backward,12,2,2,1,4820,1332,8
5478,mul_520,call_function,mul.Tensor,backward,12,2,2,1,4825,1330,8
5481,mul_521,call_function,mul.Tensor,backward,12,2,2,1,4828,1328,8
5482,sub_48,call_function,sub.Tensor,backward,12,2,2,1,4829,1327,10
5483,mul_522,call_function,mul.Tensor,backward,12,2,2,1,4830,1326,8
5488,add_252,call_function,add.Tensor,unknown,,2,2,1,4832,1324,10
5494,einsum_default_424,call_function,einsum.default,backward,11,2,2,1,4835,1318,5
5500,mul_525,call_function,mul.Tensor,backward,11,2,2,1,4837,1309,8
5519,mul_528,call_function,mul.Tensor,backward,11,2,2,1,1315,1308,8
5517,mul_527,call_function,mul.Tensor,backward,11,2,2,1,4847,1307,8
